rt,subject_id,group,phase,task,block,trial_n,watch_only,prop_SC,prop_OC,prop_R,trial_colour,trial_size,trial_velocity,trial_role,pressed,outcome,outcome_shown,completion_ms,completion_min
,5f7aaea6bf94dd717b471063,A,outcome,2,2,59,0,velocity,colour,size,purple,small,slow,SC,0,0,1,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,2,60,0,velocity,colour,size,green,small,slow,SC,0,0,1,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,3,1,0,velocity,colour,size,purple,large,slow,SC,0,0,0,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,3,2,0,velocity,colour,size,green,small,slow,SC,0,0,0,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,3,3,0,velocity,colour,size,green,small,slow,SC,0,0,0,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,3,4,0,velocity,colour,size,purple,large,slow,SC,0,0,0,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,3,5,0,velocity,colour,size,green,small,slow,SC,0,0,0,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,3,6,0,velocity,colour,size,purple,small,slow,SC,0,0,0,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,3,7,0,velocity,colour,size,purple,small,slow,SC,0,0,0,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,3,8,0,velocity,colour,size,purple,large,slow,SC,0,0,0,1571835,26.19725
662.0,5f7aaea6bf94dd717b471063,A,outcome,2,3,9,0,velocity,colour,size,green,small,fast,OC,1,1,0,1571835,26.19725
1789.0,5f7aaea6bf94dd717b471063,A,outcome,2,3,10,0,velocity,colour,size,green,small,fast,OC,1,1,0,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,3,11,0,velocity,colour,size,green,large,slow,SC,0,0,0,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,3,12,0,velocity,colour,size,purple,large,slow,SC,0,0,0,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,3,13,0,velocity,colour,size,purple,small,slow,SC,0,0,0,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,3,14,0,velocity,colour,size,green,large,slow,SC,0,0,0,1571835,26.19725
1563.0,5f7aaea6bf94dd717b471063,A,outcome,2,3,15,0,velocity,colour,size,green,small,slow,SC,1,1,0,1571835,26.19725
3394.0,5f7aaea6bf94dd717b471063,A,outcome,2,3,16,0,velocity,colour,size,green,small,slow,SC,1,1,0,1571835,26.19725
1233.0,5f7aaea6bf94dd717b471063,A,outcome,2,3,17,0,velocity,colour,size,purple,small,fast,OC,1,1,0,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,3,18,0,velocity,colour,size,purple,small,slow,SC,0,0,0,1571835,26.19725
,5f7aaea6bf94dd717b471063,A,outcome,2,3,19,0,velocity,colour,size,purple,large,slow,SC,0,0,0,1571835,26.19725
1104.0,5f7aaea6bf94dd717b471063,A,outcome,2,3,20,0,velocity,colour,size,purple,large,fast,R,1,0,0,1571835,26.19725
,5f8aa207fb62d0000838847c,B,outcome,1,1,1,1,velocity,size,colour,blue,large,slow,OC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,1,2,1,velocity,size,colour,red,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,1,3,1,velocity,size,colour,red,small,slow,R,0,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,1,4,1,velocity,size,colour,blue,large,slow,OC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,1,5,1,velocity,size,colour,red,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,1,6,1,velocity,size,colour,red,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,1,7,1,velocity,size,colour,blue,small,slow,R,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,1,8,1,velocity,size,colour,blue,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,1,9,1,velocity,size,colour,red,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,1,10,1,velocity,size,colour,blue,large,slow,OC,0,0,1,1585267,26.421116666666666
3544.0,5f8aa207fb62d0000838847c,B,outcome,1,2,1,0,velocity,size,colour,blue,large,fast,SC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,2,0,velocity,size,colour,red,large,fast,SC,0,1,1,1585267,26.421116666666666
3813.0,5f8aa207fb62d0000838847c,B,outcome,1,2,3,0,velocity,size,colour,red,large,fast,SC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,4,0,velocity,size,colour,red,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,5,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,6,0,velocity,size,colour,red,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,7,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,8,0,velocity,size,colour,red,large,fast,SC,0,0,1,1585267,26.421116666666666
3781.0,5f8aa207fb62d0000838847c,B,outcome,1,2,9,0,velocity,size,colour,red,small,fast,SC,1,0,1,1585267,26.421116666666666
1063.0,5f8aa207fb62d0000838847c,B,outcome,1,2,10,0,velocity,size,colour,blue,small,slow,R,1,0,1,1585267,26.421116666666666
2704.0,5f8aa207fb62d0000838847c,B,outcome,1,2,11,0,velocity,size,colour,red,large,slow,OC,1,0,1,1585267,26.421116666666666
1823.0,5f8aa207fb62d0000838847c,B,outcome,1,2,12,0,velocity,size,colour,red,large,fast,SC,1,1,1,1585267,26.421116666666666
1541.0,5f8aa207fb62d0000838847c,B,outcome,1,2,13,0,velocity,size,colour,red,large,fast,SC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,14,0,velocity,size,colour,blue,small,fast,SC,0,0,1,1585267,26.421116666666666
2373.0,5f8aa207fb62d0000838847c,B,outcome,1,2,15,0,velocity,size,colour,blue,large,fast,SC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,16,0,velocity,size,colour,blue,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,17,0,velocity,size,colour,red,small,slow,R,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,18,0,velocity,size,colour,red,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,19,0,velocity,size,colour,blue,large,slow,OC,0,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,20,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,21,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1585267,26.421116666666666
2780.0,5f8aa207fb62d0000838847c,B,outcome,1,2,22,0,velocity,size,colour,blue,large,slow,OC,1,1,1,1585267,26.421116666666666
1550.0,5f8aa207fb62d0000838847c,B,outcome,1,2,23,0,velocity,size,colour,blue,large,slow,OC,1,0,1,1585267,26.421116666666666
1911.0,5f8aa207fb62d0000838847c,B,outcome,1,2,24,0,velocity,size,colour,blue,small,slow,R,1,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,25,0,velocity,size,colour,red,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,26,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,27,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1585267,26.421116666666666
886.0,5f8aa207fb62d0000838847c,B,outcome,1,2,28,0,velocity,size,colour,blue,large,slow,OC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,29,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,30,0,velocity,size,colour,blue,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,31,0,velocity,size,colour,red,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,32,0,velocity,size,colour,red,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,33,0,velocity,size,colour,red,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,34,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,35,0,velocity,size,colour,red,large,fast,SC,0,0,1,1585267,26.421116666666666
1119.0,5f8aa207fb62d0000838847c,B,outcome,1,2,36,0,velocity,size,colour,blue,small,slow,R,1,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,37,0,velocity,size,colour,red,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,38,0,velocity,size,colour,red,small,slow,R,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,39,0,velocity,size,colour,red,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,40,0,velocity,size,colour,red,large,fast,SC,0,0,1,1585267,26.421116666666666
1415.0,5f8aa207fb62d0000838847c,B,outcome,1,2,41,0,velocity,size,colour,red,small,slow,R,1,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,42,0,velocity,size,colour,red,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,43,0,velocity,size,colour,red,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,44,0,velocity,size,colour,red,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,45,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,46,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,47,0,velocity,size,colour,red,small,fast,SC,0,0,1,1585267,26.421116666666666
646.0,5f8aa207fb62d0000838847c,B,outcome,1,2,48,0,velocity,size,colour,blue,large,slow,OC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,49,0,velocity,size,colour,red,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,50,0,velocity,size,colour,red,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,51,0,velocity,size,colour,blue,small,fast,SC,0,0,1,1585267,26.421116666666666
1037.0,5f8aa207fb62d0000838847c,B,outcome,1,2,52,0,velocity,size,colour,blue,large,slow,OC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,53,0,velocity,size,colour,blue,small,slow,R,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,54,0,velocity,size,colour,red,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,55,0,velocity,size,colour,blue,large,slow,OC,0,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,56,0,velocity,size,colour,blue,large,slow,OC,0,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,57,0,velocity,size,colour,blue,small,fast,SC,0,0,1,1585267,26.421116666666666
973.0,5f8aa207fb62d0000838847c,B,outcome,1,2,58,0,velocity,size,colour,blue,small,slow,R,1,0,1,1585267,26.421116666666666
155.0,5f8aa207fb62d0000838847c,B,outcome,1,2,59,0,velocity,size,colour,red,small,fast,SC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,2,60,0,velocity,size,colour,blue,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,3,1,0,velocity,size,colour,blue,small,fast,SC,0,0,0,1585267,26.421116666666666
1045.0,5f8aa207fb62d0000838847c,B,outcome,1,3,2,0,velocity,size,colour,blue,small,slow,R,1,0,0,1585267,26.421116666666666
158.0,5f8aa207fb62d0000838847c,B,outcome,1,3,3,0,velocity,size,colour,red,small,slow,R,1,0,0,1585267,26.421116666666666
2646.0,5f8aa207fb62d0000838847c,B,outcome,1,3,4,0,velocity,size,colour,blue,small,fast,SC,1,1,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,3,5,0,velocity,size,colour,red,large,fast,SC,0,0,0,1585267,26.421116666666666
796.0,5f8aa207fb62d0000838847c,B,outcome,1,3,6,0,velocity,size,colour,blue,large,fast,SC,1,0,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,3,7,0,velocity,size,colour,red,small,fast,SC,0,0,0,1585267,26.421116666666666
865.0,5f8aa207fb62d0000838847c,B,outcome,1,3,8,0,velocity,size,colour,red,large,slow,OC,1,0,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,3,9,0,velocity,size,colour,red,large,fast,SC,0,0,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,3,10,0,velocity,size,colour,red,large,fast,SC,0,0,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,3,11,0,velocity,size,colour,blue,small,fast,SC,0,0,0,1585267,26.421116666666666
829.0,5f8aa207fb62d0000838847c,B,outcome,1,3,12,0,velocity,size,colour,blue,large,slow,OC,1,1,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,3,13,0,velocity,size,colour,blue,large,slow,OC,0,1,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,3,14,0,velocity,size,colour,blue,large,fast,SC,0,0,0,1585267,26.421116666666666
853.0,5f8aa207fb62d0000838847c,B,outcome,1,3,15,0,velocity,size,colour,red,small,slow,R,1,0,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,3,16,0,velocity,size,colour,blue,large,fast,SC,0,0,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,3,17,0,velocity,size,colour,blue,large,fast,SC,0,0,0,1585267,26.421116666666666
95.0,5f8aa207fb62d0000838847c,B,outcome,1,3,18,0,velocity,size,colour,red,large,fast,SC,1,0,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,3,19,0,velocity,size,colour,red,small,fast,SC,0,0,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,1,3,20,0,velocity,size,colour,red,small,fast,SC,0,0,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,1,1,1,velocity,colour,size,green,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,1,2,1,velocity,colour,size,green,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,1,3,1,velocity,colour,size,green,small,fast,SC,0,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,1,4,1,velocity,colour,size,green,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,1,5,1,velocity,colour,size,purple,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,1,6,1,velocity,colour,size,purple,small,slow,R,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,1,7,1,velocity,colour,size,green,large,slow,OC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,1,8,1,velocity,colour,size,green,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,1,9,1,velocity,colour,size,green,large,slow,OC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,1,10,1,velocity,colour,size,green,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,1,0,velocity,colour,size,green,small,slow,R,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,2,0,velocity,colour,size,green,small,fast,SC,0,0,1,1585267,26.421116666666666
2130.0,5f8aa207fb62d0000838847c,B,outcome,2,2,3,0,velocity,colour,size,green,large,fast,SC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,4,0,velocity,colour,size,green,small,slow,R,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,5,0,velocity,colour,size,green,small,slow,R,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,6,0,velocity,colour,size,purple,large,slow,OC,0,1,1,1585267,26.421116666666666
1464.0,5f8aa207fb62d0000838847c,B,outcome,2,2,7,0,velocity,colour,size,purple,large,slow,OC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,8,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,9,0,velocity,colour,size,green,large,slow,OC,0,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,10,0,velocity,colour,size,green,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,11,0,velocity,colour,size,purple,small,fast,SC,0,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,12,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,13,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,14,0,velocity,colour,size,purple,small,slow,R,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,15,0,velocity,colour,size,green,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,16,0,velocity,colour,size,green,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,17,0,velocity,colour,size,green,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,18,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,19,0,velocity,colour,size,purple,small,slow,R,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,20,0,velocity,colour,size,green,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,21,0,velocity,colour,size,green,large,fast,SC,0,1,1,1585267,26.421116666666666
1364.0,5f8aa207fb62d0000838847c,B,outcome,2,2,22,0,velocity,colour,size,green,small,fast,SC,1,1,1,1585267,26.421116666666666
2244.0,5f8aa207fb62d0000838847c,B,outcome,2,2,23,0,velocity,colour,size,green,large,fast,SC,1,1,1,1585267,26.421116666666666
1633.0,5f8aa207fb62d0000838847c,B,outcome,2,2,24,0,velocity,colour,size,green,large,slow,OC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,25,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,26,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,27,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,28,0,velocity,colour,size,green,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,29,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,30,0,velocity,colour,size,green,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,31,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,32,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1585267,26.421116666666666
1617.0,5f8aa207fb62d0000838847c,B,outcome,2,2,33,0,velocity,colour,size,green,large,slow,OC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,34,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,35,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,36,0,velocity,colour,size,green,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,37,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1585267,26.421116666666666
963.0,5f8aa207fb62d0000838847c,B,outcome,2,2,38,0,velocity,colour,size,green,large,slow,OC,1,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,39,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,40,0,velocity,colour,size,green,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,41,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1585267,26.421116666666666
1680.0,5f8aa207fb62d0000838847c,B,outcome,2,2,42,0,velocity,colour,size,purple,large,slow,OC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,43,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,44,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1585267,26.421116666666666
1823.0,5f8aa207fb62d0000838847c,B,outcome,2,2,45,0,velocity,colour,size,purple,large,slow,OC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,46,0,velocity,colour,size,green,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,47,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,48,0,velocity,colour,size,green,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,49,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,50,0,velocity,colour,size,purple,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,51,0,velocity,colour,size,green,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,52,0,velocity,colour,size,purple,small,fast,SC,0,0,1,1585267,26.421116666666666
1772.0,5f8aa207fb62d0000838847c,B,outcome,2,2,53,0,velocity,colour,size,purple,small,slow,R,1,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,54,0,velocity,colour,size,green,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,55,0,velocity,colour,size,green,small,fast,SC,0,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,56,0,velocity,colour,size,green,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,57,0,velocity,colour,size,green,small,slow,R,0,0,1,1585267,26.421116666666666
3074.0,5f8aa207fb62d0000838847c,B,outcome,2,2,58,0,velocity,colour,size,green,small,fast,SC,1,1,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,59,0,velocity,colour,size,green,small,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,2,60,0,velocity,colour,size,green,large,fast,SC,0,0,1,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,3,1,0,velocity,colour,size,green,small,slow,R,0,1,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,3,2,0,velocity,colour,size,purple,large,fast,SC,0,0,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,3,3,0,velocity,colour,size,purple,small,fast,SC,0,0,0,1585267,26.421116666666666
,5f8aa207fb62d0000838847c,B,outcome,2,3,4,0,velocity,colour,size,purple,large,fast,SC,0,0,0,1585267,26.421116666666666
